Id,Longitude,Latitude,UF,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,ano,nome_municipio
2501153,-36.943508,-7.123695,PB,9.0,9.0,18,100.958092,100.958092,201.916184,3,0.459341,0.471573,38.375987,1,2010,Areia de Baraúnas
2501203,-35.922809,-7.049961,PB,24.5,24.5,49,560.451316,560.451316,1120.902632,3,0.485727,0.49314,222.906677,1,2010,Areial
2501302,-35.715593,-7.548462,PB,27.0,27.0,54,1027.5919005,1027.5919005,2055.183801,3,0.470648,0.482447,205.709841,2,2010,Aroeiras
2501351,-36.733187,-7.076327,PB,16.0,16.0,32,396.8698,396.8698,793.7396,3,0.476901,0.485772,157.008651,1,2010,Assunção
2501401,-34.949931,-6.679529,PB,19.5,19.5,39,418.012079,418.012079,836.024158,3,0.455804,0.470016,106.895538,1,2010,Baía da Traição
2501500,-35.6316,-6.749637,PB,29.0,29.0,58,1301.4670825,1301.4670825,2602.934165,3,0.475637,0.486401,435.237834,1,2010,Bananeiras
2501534,-36.253041,-6.642405,PB,16.0,16.0,32,358.1745725,358.1745725,716.349145,3,0.429189,0.446921,45.806057,1,2010,Baraúna
2501575,-35.996314,-7.522834,PB,12.0,12.0,24,571.9916505,571.9916505,1143.983301,3,0.455991,0.469267,51.782822,1,2010,Barra de Santana
2501609,-36.059773,-6.720253,PB,27.0,27.0,54,787.31245,787.31245,1574.6249,3,0.472406,0.483765,292.818315,1,2010,Barra de Santa Rosa
2501708,-36.321536,-7.752671,PB,18.0,18.0,36,364.7962505,364.7962505,729.592501,3,0.417185,0.435987,74.328575,2,2010,Barra de São Miguel
2501807,-34.929186,-7.132276,PB,62.5,62.5,125,4579.2785835,4579.2785835,9158.557167,3,0.497585,0.505871,1839.17403,1,2010,Bayeux
2501906,-35.536274,-6.694043,PB,33.5,33.5,67,1272.8956275,1272.8956275,2545.791255,3,0.47029,0.482956,402.035027,1,2010,Belém
2502003,-37.539502,-6.188575,PB,18.0,18.0,36,403.758118,403.758118,807.516236,3,0.477925,0.48676,273.990628,1,2010,Belém do Brejo do Cruz
2502052,-38.548869,-6.453548,PB,7.5,7.5,15,123.4417045,123.4417045,246.883409,3,0.448276,0.462437,10.335324,1,2010,Bernardino Batista
2502102,-38.218951,-7.422282,PB,19.0,19.0,38,508.4481605,508.4481605,1016.896321,3,0.46627,0.478163,104.04041,1,2010,Boa Ventura
2502151,-36.235374,-7.257913,PB,19.0,19.0,38,379.031673,379.031673,758.063346,3,0.471725,0.482297,163.895589,1,2010,Boa Vista
2502201,-38.655143,-6.817958,PB,19.0,19.0,38,308.2601105,308.2601105,616.520221,3,0.465802,0.477804,94.324428,1,2010,Bom Jesus
2502300,-37.930024,-6.445047,PB,19.0,19.0,38,385.114758,385.114758,770.229516,3,0.466857,0.478613,260.302022,1,2010,Bom Sucesso
2502409,-38.516495,-7.310763,PB,27.0,27.0,54,620.101807,620.101807,1240.203614,3,0.471685,0.483225,188.78058,1,2010,Bonito de Santa Fé
2502508,-36.133405,-7.482648,PB,36.5,36.5,73,1220.2080215,1220.2080215,2440.416043,3,0.471765,0.484424,586.165561,1,2010,Boqueirão
2502607,-38.146695,-7.179319,PB,16.0,16.0,32,328.6683735,328.6683735,657.336747,3,0.473089,0.482956,26.644257,1,2010,Igaracy
2502706,-35.599376,-6.804306,PB,13.5,13.5,27,336.8628005,336.8628005,673.725601,3,0.470648,0.480829,54.440656,1,2010,Borborema
2502805,-37.500163,-6.347708,PB,27.0,27.0,54,854.513712,854.513712,1709.027424,3,0.471605,0.483166,293.349242,1,2010,Brejo do Cruz
2502904,-37.82371,-6.376183,PB,23.0,23.0,46,395.9444765,395.9444765,791.888953,3,0.477679,0.487179,248.454903,1,2010,Brejo dos Santos
2503001,-34.91785,-7.514288,PB,24.5,24.5,49,1134.098364,1134.098364,2268.196728,3,0.479655,0.488797,180.762799,2,2010,Caaporã
2503100,-36.284342,-7.49067,PB,16.5,16.5,33,449.585021,449.585021,899.170042,3,0.47021,0.480859,130.342514,1,2010,Cabaceiras
2503209,-34.83943,-6.966983,PB,73.5,73.5,147,5889.3822935,5889.3822935,11778.764587,3,0.502665,0.510574,2184.037182,1,2010,Cabedelo
2503308,-38.678303,-6.923936,PB,19.5,19.5,39,564.847109,564.847109,1129.694218,3,0.475109,0.484873,46.647497,1,2010,Cachoeira dos Índios
2503407,-37.158217,-7.128473,PB,10.0,10.0,20,205.9033295,205.9033295,411.806659,3,0.460825,0.472861,61.383409,1,2010,Cacimba de Areia
2503506,-35.792821,-6.640017,PB,31.0,31.0,62,1103.4546375,1103.4546375,2206.909275,3,0.476901,0.487569,276.843555,1,2010,Cacimba de Dentro
2503555,-37.060402,-7.212359,PB,12.0,12.0,24,348.20584,348.20584,696.41168,3,0.419925,0.437874,37.760522,1,2010,Cacimbas
2503605,-35.469114,-6.61747,PB,20.5,20.5,41,583.490709,583.490709,1166.981418,3,0.459531,0.473101,89.713393,1,2010,Caiçara
2503704,-38.56053,-6.890465,PB,86.5,86.5,173,4008.6533435,4008.6533435,8017.306687,3,0.497319,0.508567,2324.433596,1,2010,Cajazeiras
2503753,-37.799184,-6.962693,PB,9.5,9.5,19,179.3230185,179.3230185,358.646037,4,0.391005,0.408249,34.542201,1,2010,Cajazeirinhas
2503803,-35.342382,-7.171751,PB,16.5,16.5,33,318.9169245,318.9169245,637.833849,3,0.458471,0.471783,110.270478,1,2010,Caldas Brandão
2503902,-36.831611,-7.891242,PB,19.5,19.5,39,362.0770185,362.0770185,724.154037,3,0.469457,0.480649,84.138017,2,2010,Camalaú
2504009,-35.883859,-7.221497,PB,256.0,256.0,512,20702.184822,20702.184822,41404.369644,3,0.522981,0.545321,30399.767544,1,2010,Campina Grande
2504033,-35.167739,-6.910844,PB,12.5,12.5,25,394.428672,394.428672,788.857344,3,0.457641,0.470645,24.452998,1,2010,Capim
2504074,-36.495478,-7.731099,PB,17.0,17.0,34,255.976765,255.976765,511.95353,3,0.438974,0.455697,87.241448,2,2010,Caraúbas
2504108,-38.344217,-7.039654,PB,12.5,12.5,25,222.4922345,222.4922345,444.984469,3,0.46776,0.478523,31.2269,1,2010,Carrapateira
2504157,-35.816305,-6.78376,PB,11.0,11.0,22,335.751633,335.751633,671.503266,3,0.458924,0.471483,40.310688,1,2010,Casserengue
2504207,-37.61072,-7.12521,PB,11.5,11.5,23,319.165339,319.165339,638.330678,3,0.46479,0.476126,70.356467,1,2010,Catingueira
2504306,-37.7485,-6.346753,PB,54.0,54.0,108,1676.5611115,1676.5611115,3353.122223,3,0.484289,0.495657,1729.882007,1,2010,Catolé do Rocha
2504355,-36.020659,-7.419618,PB,8.0,8.0,16,204.908341,204.908341,409.816682,3,0.421515,0.438893,26.08984,1,2010,Caturité
2504405,-38.509158,-7.560225,PB,49.0,49.0,98,1544.0673795,1544.0673795,3088.134759,3,0.482735,0.493949,807.889103,1,2010,Conceição
2504504,-37.603971,-6.912307,PB,22.5,22.5,45,603.4706335,603.4706335,1206.941267,3,0.47333,0.483914,217.850875,1,2010,Condado
2504603,-34.907151,-7.263572,PB,33.0,33.0,66,2032.068678,2032.068678,4064.137356,3,0.489272,0.496645,577.15674,1,2010,Conde
2504702,-36.661533,-7.792571,PB,13.5,13.5,27,199.145665,199.145665,398.29133,3,0.466622,0.477774,49.906581,2,2010,Congo
2504801,-37.945537,-7.016918,PB,30.0,30.0,60,853.365664,853.365664,1706.731328,3,0.47321,0.484723,515.312913,1,2010,Coremas
2504850,-36.60483,-7.628797,PB,8.5,8.5,17,62.9242135,62.9242135,125.848427,3,0.46721,0.477624,25.053853,1,2010,Coxixola
2504900,-35.091489,-7.141337,PB,19.5,19.5,39,442.8367145,442.8367145,885.673429,3,0.462357,0.475198,95.298787,1,2010,Cruz do Espírito Santo
2505006,-36.34793,-6.862361,PB,16.0,16.0,32,395.553913,395.553913,791.107826,3,0.467249,0.478553,86.482203,1,2010,Cubati
2505105,-36.153208,-6.485555,PB,32.0,32.0,64,1169.988791,1169.988791,2339.977582,3,0.479036,0.489246,322.428608,1,2010,Cuité
2505204,-35.525741,-6.895814,PB,18.5,18.5,37,379.588767,379.588767,759.177534,3,0.46417,0.476486,67.745274,1,2010,Cuitegi
2505238,-35.252825,-6.914157,PB,14.5,14.5,29,331.5661615,331.5661615,663.132323,3,0.458584,0.471633,46.930815,1,2010,Cuité de Mamanguape
2505279,-35.267057,-6.71743,PB,14.5,14.5,29,281.5719685,281.5719685,563.143937,3,0.408727,0.427301,51.610385,1,2010,Curral de Cima
2505303,-38.200391,-7.538085,PB,13.5,13.5,27,234.974685,234.974685,469.94937,3,0.447519,0.462527,103.242649,1,2010,Curral Velho
2505352,-35.909943,-6.631897,PB,13.5,13.5,27,421.1156485,421.1156485,842.231297,3,0.466544,0.477714,34.651361,1,2010,Damião
2505402,-37.092169,-7.291448,PB,15.0,15.0,30,487.5995585,487.5995585,975.199117,3,0.473009,0.482776,69.492422,1,2010,Desterro
2505501,-37.567915,-6.740687,PB,9.5,9.5,19,179.077485,179.077485,358.15497,3,0.462626,0.474209,10.323867,1,2010,Vista Serrana
2505600,-38.265044,-7.423583,PB,19.0,19.0,38,464.1111335,464.1111335,928.222267,3,0.466465,0.478313,173.527641,1,2010,Diamante
2505709,-35.622541,-6.602123,PB,15.5,15.5,31,497.236718,497.236718,994.473436,3,0.461169,0.47379,33.662124,1,2010,Dona Inês
2505808,-35.418177,-6.688133,PB,14.0,14.0,28,293.0758955,293.0758955,586.151791,3,0.461398,0.47379,95.659751,1,2010,Duas Estradas
2505907,-37.714586,-7.107992,PB,9.5,9.5,19,181.3647745,181.3647745,362.729549,3,0.401762,0.419632,44.411042,1,2010,Emas
2506004,-35.858593,-7.020685,PB,31.0,31.0,62,1546.23202,1546.23202,3092.46404,3,0.481273,0.490744,200.615148,1,2010,Esperança
2506103,-35.784609,-7.363062,PB,15.5,15.5,31,585.4702155,585.4702155,1170.940431,3,0.431351,0.448808,60.66746,1,2010,Fagundes
2506202,-36.452044,-6.404516,PB,11.5,11.5,23,171.394917,171.394917,342.789834,3,0.466622,0.477534,71.930104,1,2010,Frei Martinho
2506251,-35.790651,-7.582941,PB,11.0,11.0,22,341.4820755,341.4820755,682.964151,3,0.457415,0.470285,43.467421,2,2010,Gado Bravo
2506301,-35.489965,-6.852715,PB,55.5,55.5,111,3331.788853,3331.788853,6663.577706,3,0.487343,0.497993,1294.734483,1,2010,Guarabira
2506400,-35.428186,-7.123216,PB,17.0,17.0,34,634.457793,634.457793,1268.915586,3,0.457303,0.470914,113.452386,1,2010,Gurinhém
2506509,-36.486276,-7.246222,PB,7.0,7.0,14,169.662927,169.662927,339.325854,3,0.392633,0.409687,6.191076,1,2010,Gurjão
2506608,-38.405568,-7.497851,PB,23.5,23.5,47,420.266667,420.266667,840.533334,3,0.469259,0.480979,131.775952,1,2010,Ibiara
2506707,-37.510075,-7.388537,PB,21.5,21.5,43,716.7989585,716.7989585,1433.597917,3,0.47333,0.483795,166.822082,2,2010,Imaculada
2506806,-35.617689,-7.295027,PB,23.5,23.5,47,942.130992,942.130992,1884.261984,3,0.466739,0.479062,202.381254,1,2010,Ingá
2506905,-35.337533,-7.330932,PB,24.0,24.0,48,1245.0676675,1245.0676675,2490.135335,3,0.460749,0.474479,110.475471,1,2010,Itabaiana
2507002,-38.152573,-7.30398,PB,30.5,30.5,61,1257.925384,1257.925384,2515.850768,3,0.477761,0.488138,194.124364,1,2010,Itaporanga
2507101,-35.246296,-6.82992,PB,23.5,23.5,47,839.195693,839.195693,1678.391386,3,0.463551,0.476606,235.400024,1,2010,Itapororoca
2507200,-35.628161,-7.374958,PB,16.0,16.0,32,615.9153055,615.9153055,1231.830611,3,0.461973,0.474479,53.554601,1,2010,Itatuba
2507309,-35.294282,-6.612969,PB,28.0,28.0,56,912.214994,912.214994,1824.429988,3,0.46914,0.481428,235.903321,1,2010,Jacaraú
2507408,-37.808641,-6.556195,PB,24.0,24.0,48,507.560514,507.560514,1015.121028,3,0.476248,0.486251,166.96774,1,2010,Jericó
2507507,-34.873385,-7.149382,PB,391.0,391.0,782,47293.66421,47293.66421,94587.32842,3,0.537688,0.570213,78930.737132,1,2010,João Pessoa
2507606,-35.591178,-7.166345,PB,18.0,18.0,36,391.1400885,391.1400885,782.280177,3,0.458093,0.471663,63.908901,1,2010,Juarez Távora
2507705,-36.570701,-7.065368,PB,34.5,34.5,69,947.0151555,947.0151555,1894.030311,3,0.476737,0.487868,705.720186,1,2010,Juazeirinho
2507804,-36.716441,-6.993338,PB,17.5,17.5,35,381.236967,381.236967,762.473934,3,0.470409,0.481129,139.203545,1,2010,Junco do Seridó
2507903,-35.239454,-7.370291,PB,25.0,25.0,50,700.5296405,700.5296405,1401.059281,3,0.470529,0.482117,178.028565,1,2010,Juripiranga
2508000,-37.819264,-7.534307,PB,25.5,25.5,51,566.9230265,566.9230265,1133.846053,3,0.463281,0.476636,196.209746,4,2010,Juru
2508109,-37.91509,-6.594209,PB,16.5,16.5,33,397.987795,397.987795,795.97559,3,0.463899,0.476036,59.286269,1,2010,Lagoa
2508208,-35.377044,-6.670599,PB,23.0,23.0,46,448.7248145,448.7248145,897.449629,3,0.471805,0.482836,187.555281,1,2010,Lagoa de Dentro
2508307,-35.85144,-7.158412,PB,28.5,28.5,57,1435.1733085,1435.1733085,2870.346617,3,0.476737,0.48715,275.810557,1,2010,Lagoa Seca
2508406,-38.179218,-6.516531,PB,7.0,7.0,14,117.5018505,117.5018505,235.003701,3,0.3762,0.391145,7.8023,1,2010,Lastro
2508505,-36.948629,-7.379003,PB,20.0,20.0,40,567.8019335,567.8019335,1135.603867,3,0.476819,0.486191,126.480207,1,2010,Livramento
2508554,-35.443299,-6.615371,PB,12.0,12.0,24,284.6753745,284.6753745,569.350749,3,0.411143,0.429397,52.500209,1,2010,Logradouro
2508604,-34.874609,-6.898849,PB,23.5,23.5,47,645.875057,645.875057,1291.750114,3,0.474987,0.485262,108.846393,1,2010,Lucena
2508703,-37.428161,-7.257049,PB,13.0,13.0,26,286.805172,286.805172,573.610344,3,0.467642,0.478493,98.402344,1,2010,Mãe d'Água
2508802,-37.517776,-6.907185,PB,19.0,19.0,38,489.41609,489.41609,978.83218,3,0.469734,0.480799,164.088907,1,2010,Malta
2508901,-35.123893,-6.833715,PB,48.0,48.0,96,2121.5547045,2121.5547045,4243.109409,3,0.479077,0.491193,752.613699,1,2010,Mamanguape
2509008,-38.153072,-7.704614,PB,24.5,24.5,49,662.1490155,662.1490155,1324.298031,3,0.474339,0.484903,177.013219,4,2010,Manaíra
2509057,-35.013924,-6.770054,PB,19.0,19.0,38,268.3234705,268.3234705,536.646941,3,0.463705,0.476186,124.343899,1,2010,Marcação
2509107,-35.318542,-7.056384,PB,26.0,26.0,52,1412.979742,1412.979742,2825.959484,3,0.461896,0.475617,181.00705,1,2010,Mari
2509156,-38.355396,-6.844674,PB,20.0,20.0,40,414.8235635,414.8235635,829.647127,3,0.482233,0.490115,98.094016,1,2010,Marizópolis
2509206,-35.737515,-7.180199,PB,18.5,18.5,37,632.6922955,632.6922955,1265.384591,3,0.406993,0.426042,71.056997,1,2010,Massaranduba
2509305,-35.048558,-6.600519,PB,30.5,30.5,61,552.4504405,552.4504405,1104.900881,3,0.475474,0.486461,308.165932,1,2010,Mataraca
2509339,-35.770937,-7.121168,PB,7.0,7.0,14,165.452726,165.452726,330.905452,3,0.405658,0.423317,5.534591,1,2010,Matinhas
2509370,-37.711573,-6.542633,PB,18.0,18.0,36,446.156401,446.156401,892.312802,3,0.464945,0.477025,532.94573,1,2010,Mato Grosso
2509396,-37.350434,-7.26593,PB,20.0,20.0,40,376.105499,376.105499,752.210998,3,0.470409,0.481428,82.48947,2,2010,Maturéia
2509404,-35.482425,-7.309481,PB,21.0,21.0,42,565.5550795,565.5550795,1131.110159,3,0.47584,0.485592,218.789352,1,2010,Mogeiro
2509503,-35.958275,-7.089096,PB,16.0,16.0,32,374.2006585,374.2006585,748.401317,3,0.473492,0.483255,68.68964,1,2010,Montadas
2509602,-38.583657,-7.209526,PB,19.5,19.5,39,370.270098,370.270098,740.540196,3,0.459227,0.472741,64.638466,1,2010,Monte Horebe
2509701,-37.122681,-7.892217,PB,47.0,47.0,94,1729.536243,1729.536243,3459.072486,3,0.485176,0.495447,689.291671,2,2010,Monteiro
2509800,-35.465143,-7.027886,PB,15.0,15.0,30,443.444763,443.444763,886.889526,3,0.45704,0.470465,67.716003,1,2010,Mulungu
2509909,-35.556145,-7.640979,PB,15.0,15.0,30,441.2324245,441.2324245,882.464849,3,0.465685,0.477235,85.790266,2,2010,Natuba
2510006,-38.318913,-6.912701,PB,18.0,18.0,36,350.944998,350.944998,701.889996,3,0.471086,0.481698,48.224352,1,2010,Nazarezinho
2510105,-36.202495,-6.45614,PB,28.0,28.0,56,843.681915,843.681915,1687.36383,3,0.472727,0.484124,325.896209,1,2010,Nova Floresta
2510204,-38.04105,-7.476843,PB,22.5,22.5,45,674.682317,674.682317,1349.364634,3,0.471326,0.482417,99.702081,1,2010,Nova Olinda
2510303,-36.418713,-6.676606,PB,9.0,9.0,18,208.5154745,208.5154745,417.030949,3,0.464402,0.475527,25.153992,1,2010,Nova Palmeira
2510402,-37.752686,-7.224973,PB,16.5,16.5,33,682.015627,682.015627,1364.031254,3,0.464363,0.476396,152.313342,1,2010,Olho d'Água
2510501,-36.243665,-6.988226,PB,13.0,13.0,26,259.556522,259.556522,519.113044,3,0.466739,0.477804,39.507041,1,2010,Olivedos
2510600,-37.154379,-7.618652,PB,8.5,8.5,17,199.21089,199.21089,398.42178,3,0.448384,0.462647,50.460198,2,2010,Ouro Velho
2510659,-36.658324,-7.3167,PB,13.5,13.5,27,170.822451,170.822451,341.644902,3,0.472005,0.481848,91.02879,1,2010,Parari
2510709,-37.054392,-7.13282,PB,9.0,9.0,18,115.4999485,115.4999485,230.999897,3,0.458773,0.471124,51.035352,1,2010,Passagem
2510808,-37.276913,-7.024492,PB,133.0,133.0,266,6974.1156905,6974.1156905,13948.231381,3,0.508592,0.521567,8262.26933,1,2010,Patos
2510907,-37.621056,-6.594062,PB,26.0,26.0,52,687.1946785,687.1946785,1374.389357,3,0.468074,0.48038,195.245938,1,2010,Paulista
2511004,-38.072246,-7.426564,PB,13.5,13.5,27,201.404279,201.404279,402.808558,3,0.454241,0.468039,70.812632,1,2010,Pedra Branca
2511103,-36.47205,-6.757881,PB,16.0,16.0,32,409.217899,409.217899,818.435798,3,0.462241,0.474688,68.465745,1,2010,Pedra Lavrada
2511202,-35.113178,-7.401539,PB,29.0,29.0,58,1454.673567,1454.673567,2909.347134,3,0.474097,0.485262,213.807626,1,2010,Pedras de Fogo
2511301,-37.926519,-7.19257,PB,37.0,37.0,74,1208.6753045,1208.6753045,2417.350609,3,0.491954,0.498982,708.368153,1,2010,Piancó
2511400,-36.347046,-6.510136,PB,40.5,40.5,81,1145.9456805,1145.9456805,2291.891361,3,0.484669,0.494309,534.987364,1,2010,Picuí
2511509,-35.25988,-7.259888,PB,19.5,19.5,39,582.5199765,582.5199765,1165.039953,3,0.459873,0.473251,189.678907,1,2010,Pilar
2511608,-35.615541,-6.869221,PB,15.5,15.5,31,418.711256,418.711256,837.422512,3,0.463512,0.475617,51.711161,1,2010,Pilões
2511707,-35.530586,-6.840569,PB,12.5,12.5,25,225.669171,225.669171,451.338342,3,0.46835,0.478972,34.528254,1,2010,Pilõezinhos
2511806,-35.497716,-6.7808,PB,18.5,18.5,37,817.0509265,817.0509265,1634.101853,3,0.460177,0.47337,109.608152,1,2010,Pirpirituba
2511905,-34.81393,-7.482413,PB,26.0,26.0,52,759.718067,759.718067,1519.436134,3,0.457792,0.472382,161.073694,1,2010,Pitimbu
2512002,-36.056442,-7.078617,PB,22.5,22.5,45,792.947728,792.947728,1585.895456,3,0.473049,0.483705,132.876447,1,2010,Pocinhos
2512036,-38.497166,-6.407176,PB,15.0,15.0,30,248.573629,248.573629,497.147258,3,0.469061,0.479811,188.575976,1,2010,Poço Dantas
2512077,-38.51,-6.576919,PB,12.5,12.5,25,241.4593065,241.4593065,482.918613,3,0.471286,0.481189,31.809027,1,2010,Poço de José de Moura
2512101,-37.798267,-6.769855,PB,48.5,48.5,97,2350.174963,2350.174963,4700.349926,3,0.485303,0.495717,1045.661706,1,2010,Pombal
2512200,-37.082334,-7.696983,PB,18.0,18.0,36,290.7446665,290.7446665,581.489333,3,0.467642,0.479092,119.904659,2,2010,Prata
2512309,-37.993664,-7.733866,PB,42.5,42.5,85,1593.563473,1593.563473,3187.126946,3,0.484205,0.494219,535.01849,4,2010,Princesa Isabel
2512408,-35.958494,-7.148907,PB,21.5,21.5,43,727.255906,727.255906,1454.511812,3,0.475678,0.485532,123.792805,1,2010,Puxinanã
2512507,-35.899434,-7.360792,PB,36.5,36.5,73,2039.3904645,2039.3904645,4078.780929,3,0.479779,0.490325,448.842437,1,2010,Queimadas
2512606,-37.147099,-7.030818,PB,10.5,10.5,21,148.2467785,148.2467785,296.493557,3,0.457867,0.470585,45.229998,1,2010,Quixabá
2512705,-35.795833,-6.966293,PB,32.0,32.0,64,1211.801523,1211.801523,2423.603046,3,0.47772,0.488288,325.992418,1,2010,Remígio
2512721,-35.293006,-6.644471,PB,17.5,17.5,35,363.494301,363.494301,726.988602,3,0.467878,0.479212,96.730952,1,2010,Pedro Régis
2512747,-35.662722,-6.542677,PB,11.5,11.5,23,209.608697,209.608697,419.217394,3,0.461513,0.47358,18.554775,1,2010,Riachão
2512754,-35.655388,-7.250595,PB,12.5,12.5,25,192.6332085,192.6332085,385.266417,3,0.427507,0.444974,60.09462,1,2010,Riachão do Bacamarte
2512762,-35.261243,-7.151504,PB,12.0,12.0,24,325.5625365,325.5625365,651.125073,3,0.400691,0.418823,29.397449,1,2010,Riachão do Poço
2512788,-36.15671,-7.690295,PB,15.5,15.5,31,195.2532195,195.2532195,390.506439,3,0.462664,0.474958,72.416409,2,2010,Riacho de Santo Antônio
2512804,-37.653835,-6.436494,PB,18.5,18.5,37,526.8824665,526.8824665,1053.764933,3,0.48011,0.488408,141.928285,1,2010,Riacho dos Cavalos
2512903,-35.078852,-6.808449,PB,28.5,28.5,57,1172.391473,1172.391473,2344.782946,3,0.4758,0.486461,277.175456,1,2010,Rio Tinto
2513000,-36.845503,-7.103035,PB,14.0,14.0,28,328.735748,328.735748,657.471496,3,0.409389,0.4279,48.132948,1,2010,Salgadinho
2513109,-35.443302,-7.355357,PB,14.0,14.0,28,792.3929425,792.3929425,1584.785885,3,0.466505,0.477744,33.811763,1,2010,Salgado de São Félix
2513158,-35.877474,-7.742906,PB,19.0,19.0,38,511.7655245,511.7655245,1023.531049,3,0.466974,0.478702,178.626435,2,2010,Santa Cecília
2513208,-38.060556,-6.535014,PB,22.5,22.5,45,468.437549,468.437549,936.875098,3,0.467878,0.479811,331.58105,1,2010,Santa Cruz
2513307,-38.64279,-6.718694,PB,16.5,16.5,33,491.094709,491.094709,982.189418,3,0.480857,0.488707,100.229598,1,2010,Santa Helena
2513356,-38.5596,-7.62778,PB,12.5,12.5,25,276.983582,276.983582,553.967164,3,0.45376,0.467529,17.159264,2,2010,Santa Inês
2513406,-36.921678,-6.871863,PB,25.5,25.5,51,730.027642,730.027642,1460.055284,3,0.476166,0.486371,209.678314,1,2010,Santa Luzia
2513505,-38.332581,-7.551213,PB,21.5,21.5,43,334.7746045,334.7746045,669.549209,3,0.462587,0.475617,100.164767,1,2010,Santana de Mangueira
2513604,-37.985043,-7.387644,PB,17.5,17.5,35,388.5761905,388.5761905,777.152381,3,0.458206,0.471693,148.532493,1,2010,Santana dos Garrotes
2513653,-38.479152,-6.484055,PB,11.0,11.0,22,197.297946,197.297946,394.595892,3,0.448999,0.463456,21.559996,1,2010,Joca Claudino
2513703,-34.965839,-7.138085,PB,77.5,77.5,155,5777.0167975,5777.0167975,11554.033595,3,0.491302,0.503385,2516.512811,1,2010,Santa Rita
2513802,-37.441718,-7.084192,PB,14.0,14.0,28,302.4722425,302.4722425,604.944485,3,0.450453,0.465013,90.375967,1,2010,Santa Teresinha
2513851,-36.630975,-7.220489,PB,12.0,12.0,24,170.105826,170.105826,340.211652,3,0.472406,0.481967,69.88003,1,2010,Santo André
2513901,-37.44935,-6.489308,PB,35.5,35.5,71,1429.030801,1429.030801,2858.061602,3,0.485769,0.494488,762.079387,1,2010,São Bento
2513927,-37.722721,-6.890309,PB,12.5,12.5,25,202.421337,202.421337,404.842674,3,0.462088,0.474149,68.293392,1,2010,São Bentinho
2513943,-36.435929,-7.632991,PB,10.5,10.5,21,130.599009,130.599009,261.198018,3,0.398824,0.416697,12.954151,2,2010,São Domingos do Cariri
2513968,-37.942603,-6.815925,PB,9.5,9.5,19,165.3805505,165.3805505,330.761101,3,0.45704,0.469806,20.16184,1,2010,São Domingos
2513984,-38.097141,-6.61928,PB,12.5,12.5,25,226.72205,226.72205,453.4441,3,0.46721,0.478103,54.970103,1,2010,São Francisco
2514008,-36.531521,-7.390201,PB,15.5,15.5,31,251.3126045,251.3126045,502.625209,3,0.463242,0.475407,117.706693,1,2010,São João do Cariri
2514107,-36.845743,-8.081043,PB,13.0,13.0,26,304.1906165,304.1906165,608.381233,3,0.461704,0.47391,30.725609,2,2010,São João do Tigre
2514206,-38.15777,-6.944231,PB,13.5,13.5,27,291.2358975,291.2358975,582.471795,3,0.467327,0.478313,36.649294,1,2010,São José da Lagoa Tapada
2514305,-38.297823,-7.24916,PB,21.5,21.5,43,584.986057,584.986057,1169.972114,3,0.475881,0.485682,125.40055,1,2010,São José de Caiana
2514404,-37.325115,-6.84418,PB,11.0,11.0,22,285.2157225,285.2157225,570.431445,3,0.447087,0.461868,39.835455,1,2010,São José de Espinharas
2514453,-35.377961,-7.247127,PB,16.0,16.0,32,257.2550275,257.2550275,514.510055,3,0.405894,0.424635,31.534666,1,2010,São José dos Ramos
2514503,-38.501075,-7.12087,PB,29.5,29.5,59,831.7444365,831.7444365,1663.488873,3,0.482024,0.491104,300.225493,1,2010,São José de Piranhas
2514552,-38.098803,-7.742969,PB,14.0,14.0,28,268.582249,268.582249,537.164498,3,0.465412,0.476905,38.631677,1,2010,São José de Princesa
2514602,-37.309245,-7.160915,PB,10.5,10.5,21,288.457958,288.457958,576.915916,3,0.430384,0.44734,56.501328,1,2010,São José do Bonfim
2514651,-37.35383,-6.212915,PB,10.0,10.0,20,83.1032165,83.1032165,166.206433,3,0.372398,0.386982,52.332171,1,2010,São José do Brejo do Cruz
2514701,-36.797493,-6.775531,PB,10.5,10.5,21,206.1473535,206.1473535,412.294707,3,0.465763,0.476755,42.604267,1,2010,São José do Sabugi
2514800,-36.802778,-7.392643,PB,12.0,12.0,24,169.8830575,169.8830575,339.766115,3,0.468114,0.478732,21.255804,1,2010,São José dos Cordeiros
2514909,-37.094857,-6.930228,PB,21.5,21.5,43,516.285833,516.285833,1032.571666,3,0.475596,0.485472,178.139471,1,2010,São Mamede
2515005,-35.210451,-7.249234,PB,14.5,14.5,29,267.664161,267.664161,535.328322,3,0.458735,0.471753,55.285376,1,2010,São Miguel de Taipu
2515104,-35.866414,-7.100946,PB,22.0,22.0,44,813.650727,813.650727,1627.301454,3,0.47442,0.484663,174.350366,1,2010,São Sebastião de Lagoa de Roça
2515203,-37.008417,-8.157119,PB,13.5,13.5,27,159.8532025,159.8532025,319.706405,3,0.459038,0.471873,12.583941,2,2010,São Sebastião do Umbuzeiro
2515302,-35.230433,-7.087111,PB,55.5,55.5,111,2810.5958035,2810.5958035,5621.191607,3,0.486024,0.497064,1275.455869,1,2010,Sapé
